Datetime,ID,Username,Text,Tranlsated_Tweets,Location
2022-06-22 18:30:34+00:00,1539677238253469696,babyshima64,Harga barang akan naik lagi..Hmmmmmm...,The price of goods will go up again..hmmmmmm ...,Planet Marikh
2022-06-22 15:26:02+00:00,1539630798625656833,broSHAKE,"KENYATAAN MEDIA SHEIKH UMAR BAGHARIB BIN ALI
AJK Tertinggi Pusat DAP
Naib Pengerusi DAP Johor 

22 Jun 2022

MUNGKIN SUDAH MASANYA RAKYAT TURUN KE JALAN RAYA

1. Hari ini harga barang naik mencanak-canak. Kerajaan lambat bertindak. Rakyat terus dihimpit kos sara hidup. https://t.co/JypRCJWpz2","Media Statement Sheikh Umar Bagharib bin Ali
The highest AJK DAP Center
Johor DAP Vice Chairman

June 22, 2022

Maybe it's time for the people to go down the road

1. Today the price of goods goes up. The government is slow to act. The people continue to squeeze the cost of living. https://t.co/jyprcjwpz2","Paloh, Johor"
2022-06-22 14:11:43+00:00,1539612100267454464,zxmxn,"Bila harga barang banyak naik ni, aku tiba2 terfikir kena berjimat. Nak beli kasut terus rasa nak fikir 2 kali","When the price of the goods went up, I suddenly thought about saving. Want to buy shoes and feel like I think 2 times",Yong Peng
2022-06-22 13:49:49+00:00,1539606585973936129,GhazaliResab,Harga barang naik rakyat marah akan jadi senjata oleh pembangkang menyerang UMNO BN,The prices of rising people will be the weapons by the opposition to attack the BN Umno,
2022-06-22 13:20:08+00:00,1539599115671044096,mobijoe73,Esok tok nak gi jual pisang kat pasar borong. Harap² murah rezeki. Harga kebanyakan barang dah naik. Harap dapat offer lebih sikit daripada biasa.,Tomorrow I want to sell bananas at the wholesale market. Hopefully cheap sustenance. The price of most items has gone up. Please offer a little more than usual.,"Tok Uban, Kelantan"
2022-06-22 13:09:08+00:00,1539596347044536320,AmirExia001,@lcsmxms @nrjwznl Request: Buat gambar ni tpi harga barang naik plak...,@lcsmxms @nrjwznl Request: Make this picture of the price of plaque ...,Nilai
2022-06-22 12:41:01+00:00,1539589272151461890,Naaim0_0,"Macai BN-PN-PAS akan kata ""benda ni normal sebab bukan Malaysia je harga barang naik, negara luar pun sama, ini isu global. Sepatutnya kita kena bersyukur."" @ Kampung Sungai Limau Dalam Yan Kedah https://t.co/M6sy3WTczQ","BN-PN-Pas will say ""This is normal because it is not Malaysia for the price of goods, the country is the same, this is a global issue. We should be grateful."" @ Kampung Sungai Limau In Yan Kedah https://t.co/m6sy3wtczq",Bota Kanan
2022-06-22 12:22:24+00:00,1539584586908598273,g37_Anwar,Bukan kata haritu nilai ringgit melantun berbanding US dollar??? Ni dh kenapa harga barang naik menggila mcm dh xboleh kawal 😆😆😆😆,Isn't it a word that the value of the ringgit is bouncing compared to the US dollar ??? This is why the price of the goods goes up and the mcm dh can control 😆😆😆😆,"Sepang, Selangor"
2022-06-22 12:15:29+00:00,1539582849224912896,johobaru,"Sempena “Bulan Harga Barang Naik” July nanti, baik lah korang clearkan barang2 tak pakai tu kat rumah tu.

Buang yang keroh, ambil yang jernih 😂

At least dapat la tambah2 sikit mana yg patut 😁 

#JOHO2022
#PasoPagi","In conjunction with the ""Moon Price Month"" July, it's okay to clear the things that don't use it in the house.

Throw away, take it clear 😂

At least they can add a little bit 😁

#Joho2022
#Pasopagi",Johor
2022-06-22 11:53:54+00:00,1539577417114976257,isaabukri,Terpaling bagi bantuan tambahan rm50 dgn rm100 terus boleh selesai masalah harga barang naik. Kita lurve lah pm ni. Rm50 tu boleh beli sebiji rumah dgn sebiji wagon tau 😍,Listen to an additional RM50 with RM100 can continue to solve the price of goods. Let's Lurve this PM. RM50 can buy one house with a wagon know 😍,
2022-06-22 09:51:52+00:00,1539546704650768384,TkeyJoe,"kita nie teringin nak beli macam2, tp bila bulan depan macam2 barang da naik harga, tak jadi nak beli! damn it!","We want to buy something like that, but next month there are things to rise, not to buy! Damn it!",Kuala Lumpur Federal Territory
2022-06-22 09:42:53+00:00,1539544444412002304,gegardo,@charkoteow Harga barang naik. Ejas bg naik 40% elok aa. Lepasni scalp ayam pulak,@Charkoteow the price of goods goes up. Ejas bg rose 40% good AA. Then scalp chicken scalp,
2022-06-22 09:17:46+00:00,1539538122244968448,Thiban_ben,"#Formulanajis 

Harga minyak masak naik, harga ayam naik, harga barang naik! 

Rakyat : Apa tindakan Kerajaan untuk kawal harga barang? 

Kerajaan Mail : Kita hentikan sudsidi, bagi BKM 100 ringgit. Hebat tak?

#KerajaanBodoh 
#KerajaanGagal 
#BNBarangNaik https://t.co/oKmTSqNojh","#Formulanajis

Cooking oil prices go up, chicken prices go up, price of goods goes up!

People: What is the government's action to control the price of goods?

GOVERNMENT MAIL: We stop it, for BKM 100 dollars. Is it great?

#Because
#Create
#Bnbarangnaik https://t.co/okmtsqnojh",Bestari Jaya (Batang Berjuntai
2022-06-22 08:53:47+00:00,1539532087144763392,amlnrsln94,"Selalu mcm ni.. Bila ada kes harga barang naik, akan ada bantuan yang diberi.. Bukan tak bersyukur, cumanya harga barang tu utk jangka masa yang panjang.. Bantuan tu one shot je dapat.. Then lepas tu macam mana?","Always mcm this .. When there is a case of price rising, there will be help given .. Not thankful, the price of the goods for a long time .. the help one shot can be .. Then how?",
2022-06-22 08:44:32+00:00,1539529759570309120,Fazerabaharudin,"Sebagai pembantu ketua isi rumah, saya amat terkesan dengan kenaikan harga barang dan juga kadar tarif elektrik.","As a assistant chief of households, I am very impressed by the increase in prices of goods as well as electricity tariff rates.",Kuala Lumpur
2022-06-22 08:36:38+00:00,1539527773215428608,hanan_464,"Sebab harga barang naik, dia bagi tambahan rm100 utk yang dah kahwin. Bujang rm50. 

Dan kepada penerima bkm ja.

Habis orang lain tak terkesan dengan kenaikan harga barang?","Because the price of goods goes up, he has an additional RM100 for the married. Single RM50.

And to BKM JA recipients.

After anyone else is not impressed by the increase in prices of goods?","Bangi, Selangor"
2022-06-22 07:56:18+00:00,1539517620767973377,sruliam,"Orang sibuk pasal harga barang naik, macai ni masih sibuk sembang pasal hibah TH zaman PH","People are busy about the price of goods up, this is still busy chatting about TH PH's grant",Malaysia
2022-06-22 04:18:05+00:00,1539462704884088832,GhazaliResab,PM Pak Mail jngn hapuskan subsidi 1 Julai ini Bersabar beberapa bulan saja  tunggu selepas PRU15 Rakyat akan marah bila harga barang naik dan tak akan undi UMNO BN Jangan terperangkap helah musuh dlm selimut,PM Pak Mail will be eliminating this July 1 subsidy just a few months waiting after the people's GE15 will be angry when the price of goods goes up and will not vote for the BN UMNO not to get caught up in the enemy in the blanket,
2022-06-22 02:24:47+00:00,1539434192328884224,ab_yunos,@zunarkartunis Pertumbuhan naik harga barang ada lah,@zunarkartunis growth rising prices,
2022-06-22 01:59:34+00:00,1539427846292373504,mis_estella,"Harga barang naik, tomyam aku beli pun dah jarang jarang isinya.","The price of the goods goes up, the tomyam I bought is rarely the contents.",Malaysia
2022-06-22 01:32:27+00:00,1539421023518326784,Thiban_ben,"Subsidi untuk penternak dihentikan, 
Subsidi minyak masak dan barang asas lain juga turut akan dihentikan, 
Harga barang naik mendadak, 
Kerajaan sibuk nak wujudkan Kementerian baru untuk Mak Lampir! Hebat cadangan Din Pagoh 😏","Subsidies for breeders are stopped,
Cooking oil subsidies and other basic items will also be stopped,
The price of goods goes up suddenly,
The government is busy creating a new ministry for Mak Lampir! Great Din Pagoh Proposal 😏",Bestari Jaya (Batang Berjuntai
2022-06-22 01:13:29+00:00,1539416251126075393,majid_kun,1 Julai harga barang nak naik ni sebab kerajaan awak tak laksana Islam ke @abdulhadiawang ? https://t.co/LrSpBRdg76,July 1 July price of goods to go up because your government is not practicing Islam to @abdulhadiawang? https://t.co/lrspbrdg76,"Keluang, Johore"
2022-06-22 01:00:25+00:00,1539412960010915840,nadzim,"Negara kita ni tgh auto-pilot ke? Satu benda pun tak menjadi ni. Paling basic, harga barang naik. Aiii, marah betul aku dgn penyu dungu ni.","Is our country an auto-pilot? One thing is not this. Most basic, the price of goods goes up. Aiii, I'm really angry with this turtle.",Kuala Lumpur + 400km radius.
2022-06-22 00:51:07+00:00,1539410622345281536,yatttt__,"Harga bahan mintah naik, minyak masak naik, harga barang semua naik. Naik lah semua. Semua naik.. gaji takat tu juga. 🥹","The price of the rising ingredients goes up, the cooking oil goes up, the price of the goods goes up. Go up all. Everything goes up .. that paycheck too. 🥹","Johor Bahru, Johor"
2022-06-22 00:26:52+00:00,1539404519926136835,miss_fsr,"While in malaysia kebanyakan subsidi kena tarik, harga barang melambung2 naik,kerajaan acah2 macam prihatin tapi hakikatnya semua sibuk nak pru sebab nak kekalkan kuasa. 🤷‍♀️","While in Malaysia most subsidies are drawn, prices of goods rise, the government is very concerned but in fact everyone is busy trying to get the power. 🤷‍♀️","Kelang, Selangor"
2022-06-22 00:15:11+00:00,1539401576602775552,amirlala_,"""Jangan bagi DAP memerintah nanti islam terancam, institusi Raja terhapus!"". 

Sebok main sentimen oleh macai BN. Now rasalah sendiri harga barang naik kawkaw","""Don't let the DAP rule Islam will be threatened, the King's institution is eradicated!""

BN BN's sentiment is playing sentiment. Now feel like the price of goods goes up",
2022-06-21 20:50:25+00:00,1539350047699021824,Fazerabaharudin,Risaunya semua harga barang nak melambung naik,The worst of all the prices of goods are going to rise,Kuala Lumpur
2022-06-21 18:44:06+00:00,1539318258322788352,kechekkkkk,"kalau harga barang naik macam bodoh mcam ni, baik aku makan kt deli thai je setiap hari 🤌🏻 nak beli barang dapur pun duk terpikir pikir https://t.co/hIbbKWy2b0","If the price of the goods goes up like this stupid mcam, then I ate the Thai deli every day 🤌🏻 I want to buy kitchen items and think https://t.co/hibbkwy2b0",One Piece
2022-06-21 18:38:15+00:00,1539316787246149632,kechekkkkk,bodoh lah harga barang naik ni,This is a foolish price,One Piece
2022-06-21 15:58:38+00:00,1539276615556866048,Vandeeta3,Semua barang naik harga..ermm tak lama lagi kita mkn ubi rebus jer laa 😔😔 https://t.co/MnsVSwxvlJ,All the goods go up price..ermm we will soon have a boiled sweet potato 😔😔 https://t.co/mnsvswxvlj,"Semenyih, Selangor"
2022-06-21 15:06:04+00:00,1539263388060364800,hisyfx,"Have you been to any supermarket recently? Perasan tak harga barang basah dah naik? Harga udang sotong ketam and some ikan, Allah. Some of us (family out there) struggling each day to buy these basic necessity, taktau la mcm mana nk express.","Have you been to any supermarket recently? Didn't the price of wet goods go up? Price of crab shrimp and some fish, Allah. Some of us (family out there) struggling each day to buy these basic necessity, tactau la mcm mana nk express.",KUL-JHR
2022-06-21 13:14:37+00:00,1539235341512880129,nenorall,"minyak naik, ayam naik, harga barang naik. lagi apa nak naik? school fees anak pun dari rm390 naik rm450 sebab kata dia kena ikut guide gaji gov.
mula terasa miskin bandar dah ni 🥹","Oil goes up, chicken goes up, price of goods goes up. What's up? Even a child fees from RM390 rose RM450 because he said he had to follow the gov pay guide.
Start to feel the poor city already 🥹",Faroe Islands
2022-06-21 12:08:56+00:00,1539218809780723712,fiqnawi,"Semua barang naik harga mat bulan depan, ikut harga pasaran","All goods go up the price of Mat next month, according to the market price",MY
2022-06-21 10:28:53+00:00,1539193633936551936,GhazaliResab,Pak Mail kena santuni isu kegawatan negara dgn harga barang naik ekonomi persaingan jatuh saham jatuh Jngn utamakan sangat benda lain,Mr. Mail has to deal with the issue of national turmoil with prices of rising economy competition fall,
2022-06-21 08:14:53+00:00,1539159911891816448,nrhnsharol,"@localrkyt gaji dah lah sikit, harga barang semua makin naik, inflasi.","@localrkyt pay is a bit, the price of goods is rising, inflation.",Ulu Tiram➡️⬅️ Port Klang
2022-06-20 15:16:59+00:00,1538903748600205312,CikShamsulPSRTM,"Harga Barang Dah Naik !!!

Kerajaan Tak Ada Hendak Beri Bantuan Ke ??? 

Macam BKM Tambahan Ke ??? Untuk Yang Dah Kahwin dan Bujang (B40) Yang Terkesan Dengan Kenaikan Harga Barang ???","The price of goods is up !!!

The government does not want to help ???

Like BKM extra to ??? For those who are married and single (B40) that are affected by the increase in prices of goods ???","HULU KELANG,KL,MALAYSIA"
2022-06-20 08:24:43+00:00,1538799995918290944,GhazaliResab,Aku syak harga ayam barang baik ini konspirasi pembangkang Sekarang mereka hantar kempen dlm FB WhatAspps Tweeter Instagram buruk2kan kerajaan kerana harga barang naik,I doubt the price of a good chicken is a conspiracy now that they send a campaign to the FB Whataspps Tweeter Instagram bad government because the price of goods goes up,
2022-06-20 05:40:01+00:00,1538758548511158272,hanabiaaaaa,Selalu teman mama pegi beli brg dapur tiap bulan so boleh cakap harga mmg tgh naik gila sekarang dulu bajet untuk barang dapur biasa 300-400 je skrg mmg kena spend lebih 500-600 utk satu bulan. Satu bulan ye bukan setahun. Tak tahu la 10 tahun akan datang berapa harga satu barang,Always my friend goes to buy a kitchen every month so you can say the price is not going crazy now the budget for regular 300-400 kitchen items now to spend over 500-600 for a month. One month is not a year. Don't know the next 10 years,"Kuala Terengganu, Terengganu"
2022-06-20 05:06:57+00:00,1538750228894867461,noraakira,Harga lauk semua naik 1 ringgit..yes paham la ni semua harga barang naik..tp nanti kerajaan turun harga x pernah plak harga makanan turun..,The price of the side dishes is up to 1 ringgit..yes understand that all the prices of goods go up..tp the government will go down price x ever plaque food price drops ..,Malaysia
2022-06-19 13:32:03+00:00,1538514951182368773,Vandeeta3,Pelik tp benar .. yg bising harga barang naik orang BERSATU tp kebanyakkan yg urus tadbir kewangan dan ekonomi Malaysia drpd Menteri² drpd BERSATU https://t.co/KCwDifwWBP,Strangely enough .. noisy prices of united people but most of the Malaysian financial and economic governance from the ministers from united https://t.co/kcwdifwwbp,"Semenyih, Selangor"
