Datetime,Username,Cleaned_Tweets,Location,Polarity,Subjectivity,Sentiment
2022-08-09 23:21:40+00:00,mamaandin98,hhhhh cheap alternative food expensive,"Jakarta Selatan, DKI Jakarta",-0.050000000,0.7,Negative
2022-08-10 01:11:32+00:00,YusriShamsuddin,aunt aunt hardcore supporter village pay tax price good want cover stupid debt,kuala lumpur,-0.050000000,0.8,Negative
2022-08-10 01:28:57+00:00,francislimart,always stay hungry artist ah miss isang jolly hotdog la carte chicken spaghetti fry drink yung drink upsize sa float large na pati yung fry large na din gm credit,Republic of the Philippines ,-0.057142857,0.602380952,Negative
2022-08-10 03:50:51+00:00,giwangkaracom,official price instant noodle expensive food,"Jawa Barat, Indonesia",-0.250000000,0.683333333,Negative
2022-08-10 04:08:46+00:00,foulingmark,since turning around hungry,Kuala Lumpur Federal Territory,0.000000000,0,Negative
2022-08-10 05:08:53+00:00,MohdErham,spice chicken steamed rice cheapest price rmrm water hungry refill rice free water hard get price elsewhere area sg pinang klang,putrajaya,-0.163888889,0.763888889,Negative
2022-08-10 06:11:40+00:00,taufanalamsjah,worry indomie rising price price indomie orcatches shop also may rare enjoyment night endangered vakingsyit,"Kota Bandung, Jawa Barat",0.300000000,0.9,Positive
2022-08-10 06:50:28+00:00,adrosli,hungry look super bike shop signboard super vermicelli soup play hungry people,"Kuala Lumpur, Malaysia",0.333333333,0.666666667,Positive
2022-08-10 08:15:43+00:00,hafizah_11,eye sleepy stomach hungry,Kuala Lumpur,0.000000000,0,Negative
2022-08-10 08:41:00+00:00,RecisDempayos,mom cat said hungry home made korean pancakesdoughnuts korean pancake mix alno la trinidad,"La Trinidad, Benguet, PH",0.000000000,0,Negative
2022-08-10 09:42:28+00:00,TheyCallmeMsAnn,know narrow road parking pig hungry scratched car,"Sarawak, Malaysia",-0.200000000,0.4,Negative
2022-08-10 09:48:19+00:00,mochiang92,dinner show start wish smooth performance tired enough sleep nutritious food,Taiwan,0.000000000,0.566666667,Positive
2022-08-10 11:58:58+00:00,ditanyabalik,buy expensive food according,,-0.500000000,0.7,Negative
2022-08-10 12:07:09+00:00,ojjo32106,worried long line paying tax settle tax via maya app pay anytime anywhere download maya free ralphgail love kumu,"Valenzuela City, National Capi",0.283333333,0.6,Positive
2022-08-10 12:17:17+00:00,ztygegirl,lepastu stress hungry start overthinking mcm,"Selangor, Malaysia",0.000000000,0,Negative
2022-08-10 12:30:58+00:00,AfilSyazwan,want eat dip look hungry rich thing ahaha wonder fat,"Shah Alam, Malaysia",0.375000000,0.75,Positive
2022-08-10 12:51:54+00:00,hakimlizan,sometimes keep eye open wlupon much easy start car crawling buy food ap logic la org,"Johor Bahru, Johor",0.216666667,0.666666667,Positive
2022-08-10 13:24:51+00:00,wildfirebelle,sooo hungry ordered fish n co year meal place hopefully taste,Singapore,0.000000000,0,Negative
2022-08-10 13:52:12+00:00,olieysuhaily,sport hungrymcm wtheeee,,0.000000000,0,Negative
2022-08-10 13:52:27+00:00,lelahku,eating hungry man surprise,jakarta,0.000000000,0,Negative
2022-08-10 13:56:22+00:00,midrismesut,returning raker cisarua long macet hungry finally used eat young goat shop used eat delicious thank god warehouse,jakarta,0.262500000,0.7,Positive
2022-08-10 14:14:17+00:00,ciw4_,hungry nevermind ill cry sleep,,-0.500000000,1,Negative
2022-08-10 14:31:38+00:00,Nienaricci,pm feel sleepy told hungry lazy cook requested cook feel die want sleep make feel lazy v effort want save eat home,"Kuala Lumpur City, Kuala Lumpu",-0.250000000,1,Negative
2022-08-10 14:47:02+00:00,MiraNaddd,tight budget need deal compulsive hunger period really really hard,Malaysia,-0.235119048,0.413690476,Negative
2022-08-10 14:50:17+00:00,pujianiSN,islamic leader poverty figure dki high entrepreneurship middle east food party whereas people mu process hunger hunger,"Klaten Utara, Indonesia",0.080000000,0.27,Positive
2022-08-10 15:05:25+00:00,mstgry_,starting hungry,"New City, Kelantan",0.000000000,0.1,Negative
2022-08-10 15:27:45+00:00,maverickbobo,director hospital hungry ordering supply food want avoid removal waste stupid decision,Sepang,-0.500000000,0.5,Negative
2022-08-10 15:36:09+00:00,bronsugar96,every midnight bawan hungry yah,"Kota Makassar, Sulawesi Selata",0.000000000,0,Negative
2022-08-10 16:20:56+00:00,mustakim_ismail,mali nk breadmilo hungry said must remember siti sarah video right video ala shuib ckp nk maggi tgh blind night hungry pasta ignore end regret,Kuala lumpur,-0.107142857,0.601190476,Negative
2022-08-10 16:35:44+00:00,lxlxlxyxxk,nazrul ordered hungry woke hungry early little,"sabah,malaysia",-0.043750000,0.4,Negative
2022-08-10 16:53:04+00:00,rashidrdh,far includes one hungry hungry night never mind menu resto ojol app worried chasing deadline rest rest rest,Sidoarjo,0.100000000,1,Positive
2022-08-10 18:24:18+00:00,dalmoonjoon,hungry bts wordle,,0.000000000,0,Negative
2022-08-10 19:44:47+00:00,FaisalMahfuz,leading death hunger cancer smoking alcohol hiv aid covid,Dhaka,0.000000000,0,Negative
2022-08-10 22:22:46+00:00,dsy_aprly,headache due hungry,"Samarinda, kalimantan timur",-0.125000000,0.375,Negative
2022-08-10 22:49:29+00:00,althrone,starving buddy dog loved people continued turn water wine okay father life full jealousy,"Cimahi Selatan, Indonesia",0.516666667,0.616666667,Positive
2022-08-10 23:47:23+00:00,Iamsyammy,oncall tgh mlm hungry hospital cafe open seriously arhhh,Malaysia,-0.166666667,0.583333333,Negative
2022-08-11 00:17:16+00:00,ErdisonPurba,tifa doctor belongs stupidity person must fight form injustice contamination rampage stupidity hungry care food front,"Jakarta Timur, Cipayung",-0.600000000,1,Negative
2022-08-11 01:17:21+00:00,emmnh_,today make turmeric fried meat halil rice eat said hungry wow amazing never breakfast eat heavy,Malaysia,0.166666667,0.8,Positive
2022-08-11 01:18:52+00:00,buwanisbulan,first food festival together hihiwe sweating lot food mostly overpriced better bring mineral water bcs drink expensive toowe spent around rm taco fried ice cream dragon beard candy taiwan sausage kcg kuda charkue,"Kuching, Sarawak",0.130000000,0.426666667,Positive
2022-08-11 01:33:45+00:00,Lilapodungge,student school always hungry one hungry mean ask instant noodle wan na miss answer thanks scent noodle tempting whenever cook cook noodle shredded chicken fish rice,Semarang,-0.182500000,0.530833333,Negative
2022-08-11 02:09:17+00:00,PikaSakri,minimum wage rm guardian nursery take maximum baby send nursery minimum baby rmper person rate rm rm cost inflation good priced take care baby tired,"Kuala Lumpur, Wilayah Persekut",0.150000000,0.65,Positive
2022-08-11 02:20:05+00:00,AngodiManiz,million soul threshold acute hunger character uncle sheep changing,CryptoWorld,0.600000000,0.9,Positive
2022-08-11 02:40:44+00:00,n0tasoftgurl,weird hungry crochet stomach food smell pound ocey kruuk kruk,Malaysia,-0.500000000,1,Negative
2022-08-11 02:56:27+00:00,athirahfadzill,takfahm hungry morning eating fatty rice,Shah Alam,-0.200000000,0.4,Negative
2022-08-11 03:29:25+00:00,harun_tajudin,ghost festival also called hungry ghost festival held th day seventh lunar month buddhist taoist celebrate festivalthe belief gate underworld open first day seventh lunar,"Kuala Lumpur City,Kuala Lumpur",0.125000000,0.416666667,Positive
2022-08-11 04:34:45+00:00,Frhxnnnsss,kind hungry cake,Meleisial,0.600000000,0.9,Positive
2022-08-11 04:44:53+00:00,vivi3284,hungry know respected wi melu melu ala om,indonesia,0.000000000,0,Negative
2022-08-11 04:45:56+00:00,ElfiraAzman,hungry ye hungry child fever heart let cry little put face hmmm cry tired plus hungry plus ready uwarghh,Beijing,-0.129166667,0.566666667,Negative
2022-08-11 04:51:14+00:00,ApeMan1102,happy hungry ghost festival bos keep safe always,,0.650000000,0.75,Positive
2022-08-11 04:53:16+00:00,Nadyaaprili,expensive food example yesterday price normal noodle lust price noodle threatened auto noodle,"Jakarta»Malang, Indonesia",-0.175000000,0.675,Negative
2022-08-11 05:17:38+00:00,MyTestoz,price good fit economy change increase income working people done part time business,,0.550000000,0.5,Positive
2022-08-11 05:53:05+00:00,KIKOAnimation,know kayak mimin express hungry middle night watch new episode kiko week agust,Jakarta Capital Region,0.068181818,0.227272727,Positive
2022-08-11 05:57:35+00:00,frzhanna,made kid back hungry work house good eating else eat,kuala lumpur,0.350000000,0.3,Positive
2022-08-11 06:00:46+00:00,Isdapambudi,release hunger,Surabaya,0.000000000,0,Negative
2022-08-11 06:42:24+00:00,luq_hakim666,tp yb welcome delivery entrepreneur merchant also involved food expensive yb solution reduces comision rider fee new user benifit rider benifit merchant benifit company little profit,,0.062215909,0.638636364,Positive
2022-08-11 07:45:57+00:00,JohnCodd4,must vomited every plate yank hungry,Tallaght,0.000000000,0,Negative
2022-08-11 09:09:59+00:00,shirocut3,fool doctor hurt heart director hospital engineer accountant doctor haish doctor hungry eat sand outside hospital able hang work time,Shah alam,0.250000000,0.3375,Positive
2022-08-11 09:41:19+00:00,cabo_helen,research said march saw vision covid six wavesthere famine whatever aspectshungerthirstand warin beginning little war becomes big earthquake earth darkthen eclipse come,Pagadian City Philippines ,-0.093750000,0.3,Negative
2022-08-11 10:18:09+00:00,tinybudzz,tiny rick open satisfy hunger burger come check,,0.000000000,0.5,Positive
2022-08-11 12:00:17+00:00,Msia_jp,jalan alorhungry ghost festival,Malaysia (最寄りの空港はKULだけど田舎/森),0.000000000,0,Negative
2022-08-11 14:45:47+00:00,himmahnz,may careful healthy born face little one dizzy hungry capek doi rewel wee emotional,"Ngawi, Indonesia",0.053125000,0.6625,Positive
2022-08-11 14:47:59+00:00,ayun_kurn,unproductive president said asked plant food could taken expensive expensive seed cheap commodity,Sausu Torono,-0.200000000,0.7,Negative
2022-08-11 15:00:16+00:00,wildfirebelle,woke super cranky hungry made worst food ordered done properly tasteless lagilah aku annoyed,Singapore,-0.416666667,0.841666667,Negative
2022-08-11 15:17:39+00:00,frizaardias,burjo became hungry remover visited region,Rumah,0.000000000,0,Negative
2022-08-11 15:29:25+00:00,HeidyLandrito,waiting melatonin finally kick hungry lazy get food wala pa ding gana eat sooooo want sleep,,-0.125000000,1,Negative
2022-08-11 15:32:26+00:00,monkatrosel,birthday dinner hungry steak,"Cebu City, Philippines",0.000000000,0,Negative
2022-08-11 15:40:46+00:00,haafizs1,maghrib wake hungry food,Pengkalan Hulu - Kuala Lumpur,0.000000000,0,Negative
2022-08-11 16:06:24+00:00,sammigismar,mother extraordinary woman son futsal grain rice eat starving son,,0.333333333,1,Positive
2022-08-11 16:15:22+00:00,restyweed,stomach content rice hungry,"Wakatobi, Sulawesi Tenggara",0.000000000,0,Negative
2022-08-11 16:35:55+00:00,LeezaAbdWahab,really hungry heavy metal stomach,Malaysia,0.000000000,0.35,Negative
2022-08-11 16:36:51+00:00,LeezaAbdWahab,lunch today x dinner stomach hungry ptg drink coffee biscuit biscuit piece,Malaysia,0.000000000,0,Negative
2022-08-11 17:44:31+00:00,dwindwinnnn,place wherein hunger thirst sure watching tell continue soar strive way dream,South Caloocan City,0.500000000,0.888888889,Positive
2022-08-11 20:19:28+00:00,IrineAyuSA,njur dadi hungry watching one food watched ga,,0.000000000,0,Negative
2022-08-11 20:27:16+00:00,AnthonyOng0309,main looked appetitzers food taste good portion small side contain salad never meal many feeling hungry round coming,Singapore,0.183333333,0.446666667,Positive
2022-08-11 23:02:53+00:00,Ekafebri24,take care health health critical every aspect life get enough sleep get fresh air eat nutritious food exercise regularly,"Klaten, Jawa Tengah",0.075000000,0.469230769,Positive
2022-08-12 00:27:18+00:00,LeezaAbdWahab,craving satisfied alhamdulillah hungry night,Malaysia,0.500000000,1,Positive
2022-08-12 00:45:45+00:00,ruffleseed,happy birthday hungry ghost,Malaysia,0.800000000,1,Positive
2022-08-12 01:04:04+00:00,faqihsyakiran,satellite shop pprt spirit good want tender ptd mmg ptd strong chat najibs time price good try use brain use ic subsidy waver method,"Wilayah Persekutuan Putrajaya,",0.611111111,0.644444444,Positive
2022-08-12 01:57:00+00:00,Viewertweet1,stem trunk good hungry yes,Indonesia,0.700000000,0.6,Positive
2022-08-12 02:14:19+00:00,minvermillion,day woke hungry ate hungry get hungry every godamn minute,,0.000000000,0,Negative
2022-08-12 02:14:23+00:00,FazniAmri,account executive assistant project manager grab opportunity kind worried totally different field need learn new software autocad,"Selangor, Malaysia",0.068181818,0.527272727,Positive
2022-08-12 02:14:47+00:00,kangope,jabar fine grass root people choose death problem bring child gblg,Norway,0.416666667,0.5,Positive
2022-08-12 02:28:42+00:00,asharshubuh,cartilage hungry stomach lazy eat chicken noodle rice field ketoprak gado roasted chicken meatball waahh lot,"Cakung, Indonesia",-0.483333333,0.966666667,Negative
2022-08-12 03:10:35+00:00,molavefinds,done facetiously napakamaparaan name highest official duly elected republic bastard commit crime forgery begin w insulted hardscrabble cane worker hunger b sept milling,Makati CBD 1226,0.000000000,0,Negative
2022-08-12 03:11:38+00:00,akagaminosegs,rese hungry turn oval word,"Kalimantan Selatan, Indonesia",0.000000000,0,Negative
2022-08-12 04:05:43+00:00,David_STLoh,member khoo clan pray offering prayer ceremony conjunction hungry ghost festival george town,Asia.,0.000000000,0,Negative
2022-08-12 04:23:29+00:00,63TheRenegade,overwhelming success maid malacaang proof one nation hunger truth edsa narrative debunked,,0.400000000,0.5,Positive
2022-08-12 05:17:23+00:00,yeolahv,daughter law ate tie stomach enough good idea,Malaysia,0.350000000,0.55,Positive
2022-08-12 05:21:06+00:00,ruffleseed,spend hungry ghost festival discussing food,Malaysia,0.000000000,0,Negative
2022-08-12 06:31:29+00:00,AbuFateh2u,new tuesday fish r r north hala hungry rice kul meeting favorite shop close aduss eat,Malaysia,0.318181818,0.727272727,Positive
2022-08-12 06:37:15+00:00,k_kuluk,something look wrong maybe hungry eat,m a l a n g,-0.500000000,0.9,Negative
2022-08-12 06:41:59+00:00,rush_v,x folding noodle price issue shortly bought egg noodle warkopy rb bakery wholesale noodle instant silence instant noodle instant noodle luxurious food rice field,"Bekasi, Jawa Barat",0.000000000,0.575,Positive
2022-08-12 09:15:52+00:00,sulosshinni,hungry wan na eat fish,Malaysia,-0.200000000,0.15,Negative
2022-08-12 09:50:30+00:00,LeezaAbdWahab,feel hungry mcm xde appetite hope lead gesture,Malaysia,0.000000000,0,Negative
2022-08-12 11:37:01+00:00,ohmyal,going w first time couple year food recommendation hungry people,Bangkok via Cardiff/LDN,0.250000000,0.333333333,Positive
2022-08-12 12:15:22+00:00,shrewdmind,omg amount calorie rich caramelised chocolate cake page make hungry mind stop fat bitch,TM-01-27,0.375000000,0.75,Positive
2022-08-12 12:37:23+00:00,idgafzlnie,addition fazlinie eshan hungry boyfriend every minute ask uncle omey already reply slow uncle omey,,-0.300000000,0.4,Negative
2022-08-12 13:45:32+00:00,milidiiii,worried cape cape sukses eh meninggal,Indonesia,0.000000000,0,Negative
2022-08-12 14:23:18+00:00,deewpd,hungry eating headache dizzy,"Bali Island, Indonesia",0.000000000,0,Negative
2022-08-12 14:42:58+00:00,andrechlai,invited jalan gombak yee lan association annual hungry ghost prayer,Kuala Lumpur,0.000000000,0,Negative
2022-08-12 15:06:24+00:00,hamdanalias83,oh one bought hungry middle night drink hahaha,Teluk Anson,0.100000000,0.2,Positive
